village,VillageID,GramPanch,Tahsil,ICTahsilID,district,ICDistrictID,StateName,StateID,JSSVillageID
Jamkani ,5775500,NULL,Sitapur ,9,Surguja ,2,Chhattisgarh,22,2378
Jamdhodhi ,5775600,NULL,Sitapur ,9,Surguja ,2,Chhattisgarh,22,2379
Harramar ,5775700,NULL,Sitapur ,9,Surguja ,2,Chhattisgarh,22,2380
Dangbuda ,5775800,NULL,Sitapur ,9,Surguja ,2,Chhattisgarh,22,2381
Rajapur ,5775900,NULL,Sitapur ,9,Surguja ,2,Chhattisgarh,22,2382
Salainagar ,5776000,NULL,Sitapur ,9,Surguja ,2,Chhattisgarh,22,2383
Lichirma ,5776100,NULL,Sitapur ,9,Surguja ,2,Chhattisgarh,22,2384
Guturma ,5776200,NULL,Sitapur ,9,Surguja ,2,Chhattisgarh,22,2385
Belgaon ,5776300,NULL,Sitapur ,9,Surguja ,2,Chhattisgarh,22,2386
Ulkiya ,5776400,NULL,Sitapur ,9,Surguja ,2,Chhattisgarh,22,2387
Barbehla ,5776500,NULL,Sitapur ,9,Surguja ,2,Chhattisgarh,22,2388
